World Rank,National Rank,Name,Image URLs,Affiliation,Country,H-Index,Citations,#DBLP
708,44,Ross Anderson,https://s.research.com/images/e47fff6fe7e3c5e3d27a4aec17f00c533eb12cfe-65x65.jpeg,University of Cambridge,United Kingdom,72,33903,195
709,429,Garth A. Gibson,https://s.research.com/images/374ab866b35f93c6e2ff8e7c1e3ebf203c66ca43-65x65.jpeg,Carnegie Mellon University,United States,72,26206,185
710,434,Robert W. Lord,https://research.com/images/placeholder-scholar.svg,Microsoft (United States),United States,72,17210,556
711,432,Kadangode K. Ramakrishnan,https://s.research.com/images/ec78614c154cce5d20290c927472e41b2a82340c-65x65.jpeg,University of California,Riverside,72,23312,305
712,431,Mary Jean Harrold,https://s.research.com/images/b7b08614b90f04504d2b29368456733cef0eb4c4-65x65.jpeg,Georgia Institute of Technology,United States,72,23873,146
713,433,Christophe Diot,https://s.research.com/images/8705c3a875781a61ba60a9980769617dc7115284-65x65.jpeg,Google (United States),United States,72,27199,195
714,436,Geoffrey M. Voelker,https://s.research.com/images/1aadb2bd156b1ae559ae8ff45faaa94fc81cbb16-65x65.jpeg,University of California,San Diego,72,26303,159
715,437,Claire Cardie,https://s.research.com/images/937d47ce0434970ccd8485716e1cf7eb53c6b2ab-65x65.jpeg,Cornell University,United States,72,24296,181
716,438,Nitin H. Vaidya,https://s.research.com/images/5d66d0793fba7b1b2b9d2e859710dafa14725ad0-65x65.png,Georgetown University,United States,72,39567,329
717,435,Dharma P. Agrawal,https://s.research.com/images/4eeb5e340765d9bb3c5b28a0fff45324e256005a-65x65.jpeg,University of Cincinnati,United States,72,25642,547
718,441,Bamshad Mobasher,https://s.research.com/images/81f524f519d6ffabcd44f6c089effbe974ba59fb-65x65.jpeg,DePaul University,United States,72,26911,195
719,5,Jean-Jacques Quisquater,https://s.research.com/images/d4860bd36137af95d2550dce0dd5a8e871aec711-65x65.jpeg,Université Catholique de Louvain,Belgium,72,20689,246
720,440,Zygmunt J. Haas,https://s.research.com/images/d4ca1694e43e17050301ae9a0bfb4db44e7be779-65x65.jpeg,Cornell University,United States,72,34836,225
721,439,Maneesh Agrawala,https://s.research.com/images/2938e54deb8e51b6e3b08c211e2afc35cce3b506-65x65.jpeg,Stanford University,United States,72,18953,188
722,444,John Heidemann,https://s.research.com/images/91ecf39537ee72cf88f0598bd145ab92616b5475-65x65.jpeg,University of Southern California,United States,72,51964,223
723,443,Chenyang Lu,https://s.research.com/images/510ce53760326f3db48ada4d1b550e864fd8e9ab-65x65.jpeg,Washington University in St. Louis,United States,72,23748,246
724,442,Phillip Rogaway,https://s.research.com/images/982bec1de8ecb5c2f71cfd3459f0f1047d5e42ad-65x65.gif,University of California,Davis,72,39621,116
725,59,Xindong Wu,https://s.research.com/images/3e43c22bb71f33d134f8c0557aa1ce69f893ac82-65x65.jpeg,Hefei University of Technology,China,72,32442,510
726,10,Willy Susilo,https://s.research.com/images/bcb82a2bb745fe54569f25f2cc5a86348966d3b3-65x65.jpeg,University of Wollongong,Australia,72,17895,570
727,447,Arun Ross,https://s.research.com/images/967a03c18fefaa058734f458ccb89115fa9c52cb-65x65.jpeg,Michigan State University,United States,72,35577,270
728,446,Haibin Ling,https://s.research.com/images/e4aa600515fcd108cda16b47994dd9430631124d-65x65.jpeg,Stony Brook University,United States,72,22083,303
729,445,Ari Juels,https://s.research.com/images/be9e52849538c31914df88a84deba97ba34f6644-65x65.jpeg,Cornell University,United States,72,34221,150
730,456,Andrew W. Senior,https://s.research.com/images/d15015b7a02a690fd79f3ec7867e8f1837b56873-65x65.png,Google (United States),United States,72,45025,173
731,455,Peng Ning,https://s.research.com/images/af88026d2f6411c1b32ef5c0f8b89192fec3f7ce-65x65.jpeg,Google (United States),United States,72,29510,190
732,454,Mostafa H. Ammar,https://s.research.com/images/d1d55df67055ca7af0c9197259e6b757224d6520-65x65.jpeg,Georgia Institute of Technology,United States,72,21145,284
733,60,Hai Jin,https://s.research.com/images/c526ee14b6905a444ca0f62925f461c6818769c6-65x65.jpeg,Huazhong University of Science and Technology,China,72,21883,1143
734,61,Huchuan Lu,https://s.research.com/images/663c13b5a0e1cfc6bcae18ea9e1cb4b65cc4c0d1-65x65.jpeg,Dalian University of Technology,China,72,29928,308
735,7,Thomas Eiter,https://s.research.com/images/84a9365722ddfd64c103a61e2dc98468d0772bc0-65x65.jpeg,TU Wien,Austria,72,20617,345
736,2,Dimitrios Gunopulos,https://s.research.com/images/aa5cad2976d58bbcebe26f3ca1b99ceaa109823e-65x65.jpeg,National and Kapodistrian University of Athens,Greece,72,24226,243
737,27,Albrecht Schmidt,https://s.research.com/images/921f620a3217eecc08a19c38450c2fb83118e029-65x65.jpeg,Ludwig-Maximilians-Universität München,Germany,72,21926,460
738,453,John Stasko,https://s.research.com/images/80450c976e13e4a257709f7d9505ad67d4dc3651-65x65.jpeg,Georgia Institute of Technology,United States,72,21997,248
739,452,Larry L. Peterson,https://s.research.com/images/cdeec371bd7d21ff112baca615c45668fe774778-65x65.gif,Princeton University,United States,72,43984,140
740,450,Henry M. Levy,https://s.research.com/images/9ef44f317c6783364876326166b27dfb56dfc7e3-65x65.jpeg,University of Washington,United States,72,27570,143
741,448,Stephen Lin,https://s.research.com/images/3b855f3be45dcb286c2f73f7cf8e745b34a0ee82-65x65.jpeg,Microsoft (United States),United States,72,17808,191
742,27,Konstantinos N. Plataniotis,https://s.research.com/images/53a5db811a59eb36d634d1a8a36812c3d5832dfc-65x65.jpeg,University of Toronto,Canada,72,19525,446
743,449,Jeffrey Scott Vitter,https://s.research.com/images/22d41037ddb69eafe91c61476acf6d95b78f57d1-65x65.jpeg,University of Mississippi,United States,72,21177,259
744,451,Mohammed J. Zaki,https://s.research.com/images/390b6c4de52af6b5a437bd7bf3541e7ffc6d8ebd-65x65.jpeg,Rensselaer Polytechnic Institute,United States,72,31638,236
745,45,Giles M. Foody,https://s.research.com/images/0223fa5400a98dba67ceb0b1b506c0547eeca21d-65x65.jpeg,University of Nottingham,United Kingdom,71,24044,174
746,457,John Canny,https://s.research.com/images/c57c1e8955c6b361b2414afe07cf489024f0f7f9-65x65.jpeg,University of California,Berkeley,71,60443,222
747,458,Robert K. Brayton,https://s.research.com/images/554d99984a25f3933004c470b56263a1c67676d0-65x65.gif,University of California,Berkeley,71,23819,317
748,2,Tingwen Huang,https://s.research.com/images/50acefab2b968560549cfd2788d5c9f26411b2eb-65x65.jpeg,Texas A&M University at Qatar,Qatar,71,15708,381
749,10,Andrea Massa,https://s.research.com/images/14c613fb70aa9953cd5107e734f02c7d93eec47e-65x65.jpeg,University of Trento,Italy,71,13277,319
750,11,Paolo Toth,https://s.research.com/images/1a27337f38876f2a375de582228f59741330fd50-65x65.jpeg,University of Bologna,Italy,71,22205,136
751,5,Max Welling,https://s.research.com/images/c3dc31dd79e9a6f4c98311b17885fa5a5731351f-65x65.jpeg,University of Amsterdam,Netherlands,71,56597,233
752,46,Sheng Chen,https://s.research.com/images/9a113507c2710f4c7d149b64439029e2e9adb51a-65x65.jpeg,University of Southampton,United Kingdom,71,24593,415
753,459,Niraj K. Jha,https://s.research.com/images/5c0ef72808271c780928e139d8e6ad8420826bf4-65x65.jpeg,Princeton University,United States,71,20503,354
754,461,R. Srikant,https://s.research.com/images/f1869c169a9970606362b3336420123b69ab5eb1-65x65.jpeg,University of Illinois at Urbana-Champaign,United States,71,27622,237
755,11,Chin-Teng Lin,https://s.research.com/images/5571e3dc2b2508919f2e8f9cd27896834bacf0e7-65x65.jpeg,University of Technology Sydney,Australia,71,24007,451
756,460,Robert E. Schapire,https://s.research.com/images/9562e074eeb89195d765bf668b917fc9a84c768a-65x65.jpeg,Microsoft (United States),United States,71,91920,148
757,462,Leonard Kleinrock,https://s.research.com/images/e9faeaddbdb1df5080d0d651638efd122716ed58-65x65.jpeg,University of California,Los Angeles,71,28829,189
758,464,Robert M. Gray,https://s.research.com/images/df1ab77f6b1a27b0d1435e36860336c177f6cdaa-65x65.gif,California Institute of Technology,United States,71,46961,252
759,463,Joel H. Saltz,https://research.com/images/placeholder-scholar.svg,Stony Brook University,United States,71,18259,420
760,22,Joachim M. Buhmann,https://s.research.com/images/be0b1cd5e112cfa1b4f2f0767007413fed85a2bd-65x65.jpeg,ETH Zurich,Switzerland,71,18891,248
761,465,Marc Levoy,https://s.research.com/images/333b61acaa992ba31db78d76d3f765e9fee4f04d-65x65.jpeg,Google (United States),United States,71,49590,112
762,47,John Shawe-Taylor,https://s.research.com/images/47597147db1e1020e82f1231311e31c747fcc8a7-65x65.png,University College London,United Kingdom,71,68365,362
763,28,Anja Feldmann,https://s.research.com/images/c0157df88114f9601403ae4a9cc1e8eb72ed17f8-65x65.jpeg,Max Planck Society,Germany,71,18822,222
764,48,Stephen Brewster,https://s.research.com/images/c1175d8366db63b3c5a6b88f3df0e1f4d00ab213-65x65.jpeg,University of Glasgow,United Kingdom,71,17331,359
765,12,Justin Zobel,https://s.research.com/images/646f8ffa8adf7372f43f51422c0cb4b0f217b696-65x65.jpeg,University of Melbourne,Australia,71,19303,244
766,23,Nadia Magnenat-Thalmann,https://s.research.com/images/fe98a45b6fa66487ffb53392e73aaaf3cb98564f-65x65.jpeg,University of Geneva,Switzerland,71,15659,410
767,466,Jimeng Sun,https://s.research.com/images/dc0d7c1e3be2fa5aa5d1a206082cd4b403fcc838-65x65.jpeg,University of Illinois at Urbana-Champaign,United States,71,18905,264
768,469,Thorsten Joachims,https://s.research.com/images/9bf9ca38aaca21bc7bc34ded0d8c1eca49e98c83-65x65.jpeg,Cornell University,United States,71,78078,164
769,468,Marco Conti,https://s.research.com/images/95a0049352cd460a202f44b7430b16263ac7c228-65x65.jpeg,National Academies of Sciences,Engineering,71,30366,326
770,49,Christopher J. Taylor,https://s.research.com/images/30a6bae94eee57c8354d0e85fc053472efb63cec-65x65.jpeg,University of Manchester,United Kingdom,71,32152,273
771,467,Dimitri Kanevsky,https://s.research.com/images/2f511c5e8f34bed111f37c09b5c842e7ccca3b08-65x65.jpeg,Google (United States),United States,71,16082,251
772,471,David Eppstein,https://s.research.com/images/a8e8058e9b1ae69a10b8204ca66f1744b76e0f82-65x65.jpeg,University of California,Irvine,71,20337,349
773,12,Stefano Ceri,https://s.research.com/images/0d03d5842968fa7cb74516caa80612953cc71e13-65x65.png,Politecnico di Milano,Italy,71,25691,330
774,64,Tao Xie,https://s.research.com/images/f93a7b8df508c30e52c050531bbadd52f289c1ef-65x65.jpeg,Peking University,China,71,15251,301
775,62,Qionghai Dai,https://s.research.com/images/55e2e484a8532b3392c5f7beefc4854dfc05ba62-65x65.jpeg,Tsinghua University,China,71,15736,501
776,470,Steven M. Seitz,https://s.research.com/images/58e881ba8ce3388da9fc4e623026c23c79f1b4f7-65x65.jpeg,University of Washington,United States,71,39989,160
777,28,Carl Gutwin,https://s.research.com/images/ecae66805b66bcd04e232ee4aabf81ef48a5d8b5-65x65.png,University of Saskatchewan,Canada,71,19883,263
778,63,Xiaofei He,https://s.research.com/images/b0f4572f8165a607bd8e2abc02efa16b79bcc8f9-65x65.jpeg,Zhejiang University,China,71,28315,205
779,13,Fatih Porikli,https://s.research.com/images/3f1d94bc58554aeed9f546e46b4b465dc76a38c1-65x65.jpeg,Australian National University,Australia,71,28067,309
780,6,François-Xavier Standaert,https://s.research.com/images/d72df3ab76d0c6a7f6da26af0b7a5e0298eb6c87-65x65.jpeg,Université Catholique de Louvain,Belgium,71,14395,257
781,29,Zhou Wang,https://s.research.com/images/6ef3a6e25e22ca458eb4bb6cf0c94148e1b1bf27-65x65.jpeg,University of Waterloo,Canada,71,39876,223
782,30,Laks V. S. Lakshmanan,https://s.research.com/images/0b53eecb94d0a2ed62eebf24efe385decaf205ba-65x65.jpeg,University of British Columbia,Canada,71,18076,193
783,66,Liang Lin,https://s.research.com/images/defe41da73e6df07a87d223804b9ec6d44d837d9-65x65.jpeg,Sun Yat-sen University,China,71,18066,309
784,67,Xiaokang Yang,https://s.research.com/images/2a59403289e6399d2cfbb7994e86845fdef7e348-65x65.jpeg,Shanghai Jiao Tong University,China,71,18305,416
785,478,Cyrus Shahabi,https://s.research.com/images/6e6630a379f84b71284dfb518aba9fab36615c7b-65x65.jpeg,University of Southern California,United States,71,19198,383
786,15,Robert H. Deng,https://s.research.com/images/e3809a082e734fcdfee7d3e70936be8a5b2e3eeb-65x65.jpeg,Singapore Management University,Singapore,71,17557,465
787,13,Pierangela Samarati,https://s.research.com/images/4d621391b76d672b982f9f7e4e75a53f802514ff-65x65.png,University of Milan,Italy,71,27635,286
788,477,Jeffrey Heer,https://s.research.com/images/bc8f485a234122169574162e2fdbecf2cd576c7f-65x65.jpeg,University of Washington,United States,71,24369,150
789,476,P. Sadayappan,https://s.research.com/images/bca21f4d6f6bc47a596ceb16a663f28482c0197c-65x65.jpeg,University of Utah,United States,71,15738,337
790,4,Alan F. Smeaton,https://s.research.com/images/6c6a7bc97cf1196bcb1990a74f37964cb91e4bc7-65x65.jpeg,Dublin City University,Ireland,71,19967,515
791,475,Eytan Modiano,https://s.research.com/images/008d48ae407cca9dc7d4d3c8f66d967c8fcb15e9-65x65.png,MIT,United States,71,18149,288
792,24,James R. Larus,https://s.research.com/images/2d74d1d662a050bd792b49d4954c49f40ab4167b-65x65.jpeg,École Polytechnique Fédérale de Lausanne,Switzerland,71,21827,182
793,474,Ninghui Li,https://s.research.com/images/e704b5b59cbb95db5d1456be65a084abaf0fd5c3-65x65.jpeg,Purdue University West Lafayette,United States,71,21021,194
794,12,Danny Dolev,https://s.research.com/images/b754cd3fab9916dc0525a3d268f3df6160b7fb05-65x65.jpeg,Hebrew University of Jerusalem,Israel,71,26955,255
795,68,Shutao Li,https://s.research.com/images/43878abae147be20a89765656550403601ae7aa7-65x65.jpeg,Hunan University,China,71,21467,263
796,65,Deng Cai,https://s.research.com/images/75a264844465e9482cf031ed79e06ebe56baa625-65x65.jpeg,Zhejiang University,China,71,27960,249
797,473,David Salesin,https://s.research.com/images/1c44ff1336c73c7c3ed518d9d6dc83a36c455018-65x65.jpeg,Google (United States),United States,71,27633,122
798,472,Haixun Wang,https://s.research.com/images/9aa9b58043a32747105d003e9771ae64c54778b3-65x65.jpeg,Instacart,United States,71,19072,246
799,479,Christopher D. Wickens,https://s.research.com/images/738f48a19f889e94cbb45dca8383a1e8017fded6-65x65.jpeg,Colorado State University,United States,70,26694,299
800,69,Ying-Chang Liang,https://s.research.com/images/4d85c4c44f2d30226125f467f96336c0fa09d9c8-65x65.jpeg,University of Electronic Science and Technology of China,China,70,23666,360
801,6,Bram van Ginneken,https://s.research.com/images/265ca884fd4cfc27147f8035468bddc375b79ca0-65x65.jpeg,Radboud University Nijmegen,Netherlands,70,28613,231
802,2,Oscar Castillo,https://s.research.com/images/fdb0712587cf14cd7b9266cc3788015a92e281f8-65x65.jpeg,Instituto Tecnológico de Tijuana,Mexico,70,17467,627
803,31,Pierre Hansen,https://s.research.com/images/996b4bd446c87f77026614982b95eab4b1969562-65x65.jpeg,HEC Montréal,Canada,70,27350,313
804,480,Jose M. F. Moura,https://s.research.com/images/3cd6fa36eda5be3618c7a880a43ea069b57ecd6e-65x65.gif,Carnegie Mellon University,United States,70,21315,379
805,14,Peter Corke,https://s.research.com/images/e2fbccfa8d46b8125df800a411c9d645527b96fe-65x65.jpeg,Queensland University of Technology,Australia,70,28599,338
806,481,Ron Graham,https://s.research.com/images/75157ab3e05a48a687e1acf6521d963058ded724-65x65.jpeg,University of California,San Diego,70,31870,263
807,482,Edward H. Adelson,https://s.research.com/images/eae69a4f2ce26dbe9770c0d8e4aa41edadb1acda-65x65.jpeg,MIT,United States,70,48753,153
808,483,Cynthia Breazeal,https://s.research.com/images/459b57c21eb717620e4cd3c16a4b0f073ff1d86d-65x65.jpeg,MIT,United States,70,21563,198
809,484,Ronald Fagin,https://s.research.com/images/4a5c0015cd462a7cd247e3bd593f2a49b01ae26c-65x65.jpeg,IBM (United States),United States,70,37794,129
810,486,Richard M. Leahy,https://s.research.com/images/c07f0492893c9cf3a7b06127ee5db241a197b488-65x65.jpeg,University of Southern California,United States,70,26540,295
811,10,Kenneth A. Parulski,https://s.research.com/images/e324163bf320ea959d1291844215184baea0e2ce-65x65.jpeg,Kodak (France),France,70,15276,132
812,25,Pierre Vandergheynst,https://s.research.com/images/eae90e615d75bb6f5429f4beb41df3a44a735388-65x65.jpeg,École Polytechnique Fédérale de Lausanne,Switzerland,70,29208,325
813,485,Keith W. Ross,https://s.research.com/images/82e54d17264e55edb0fab8039bd78b0d8ce5965c-65x65.jpeg,New York University,United States,70,20526,188
814,490,Louis-Philippe Morency,https://s.research.com/images/f2d627cd7b39fe1ee45f4c367780dc7e29465956-65x65.jpeg,Carnegie Mellon University,United States,70,18117,258
815,489,Ruzena Bajcsy,https://s.research.com/images/c75f36ff20eab1b464e9bcd816aeed6f51c54ee8-65x65.jpeg,University of California,Berkeley,70,20968,359
816,3,Ivan Damgård,https://s.research.com/images/24c3b80d3b79a28736d926d884dc652e63580068-65x65.jpeg,Aarhus University,Denmark,70,25633,215
817,29,Christof Paar,https://s.research.com/images/5555321ec2ed2300d6d417e2fe86102730bce5b8-65x65.jpeg,Max Planck Society,Germany,70,23906,276
818,8,Wolfgang Maass,https://s.research.com/images/3107261d8f7f59085aafdf0cda5ade34df78406a-65x65.jpeg,Graz University of Technology,Austria,70,19599,217
819,488,Wojciech Matusik,https://s.research.com/images/0c13a23a7467b4d1a6efea38913fb5a704f756a8-65x65.jpeg,MIT,United States,70,17205,201
820,487,Li Da Xu,https://s.research.com/images/9a950fa86216267e0d35165ece4e658f62a7da65-65x65.jpeg,Old Dominion University,United States,70,24549,184
821,492,Marcel van Os,https://s.research.com/images/dca2b179946c5a0adb0acab661f91ecc86f98552-65x65.jpeg,Apple (United States),United States,70,20341,150
822,70,Wenwu Zhu,https://s.research.com/images/b25b985b35014f8965e18931c2ea11360b285ca6-65x65.jpeg,Tsinghua University,China,70,21466,378
823,32,Weihua Zhuang,https://s.research.com/images/115512412575c3caa4338ddf739355a4848edc2a-65x65.jpeg,University of Waterloo,Canada,70,15534,375
824,491,Léon Bottou,https://s.research.com/images/2cec3425cd3702527dbc516e796b4e3563547a8b-65x65.jpeg,Facebook (United States),United States,70,144465,146
825,16,Shai Halevi,https://s.research.com/images/e7337e936ce39ebdd8318f4fc4342ecf28f3884d-65x65.jpeg,Algorand Foundation,Singapore,70,27744,150
826,493,Rabindranath Dutta,https://research.com/images/placeholder-scholar.svg,IBM (United States),United States,70,13921,183
827,498,David Silver,https://s.research.com/images/78947101a017acbd214c1997d0598c6c98042eb1-65x65.jpeg,Google (United States),United States,70,88798,147
828,499,Philip A. Chou,https://research.com/images/placeholder-scholar.svg,Google (United States),United States,70,20161,223
829,26,Konrad Schindler,https://s.research.com/images/6fd844b4bd917516c4928cc3d2d79cd74882fbd2-65x65.jpeg,ETH Zurich,Switzerland,70,17936,193
830,497,Cláudio T. Silva,https://s.research.com/images/8c5c8f20487bde152df1fa9e9990b3153389acfa-65x65.jpeg,New York University,United States,70,20401,297
831,496,Oriol Vinyals,https://s.research.com/images/824bd63e76d832ebece4b7b673e91446d7c5402a-65x65.jpeg,Google (United States),United States,70,83913,142
832,7,Hans L. Bodlaender,https://s.research.com/images/c5748c6ac8a8e09da9783edfac68779747e35d56-65x65.jpeg,Utrecht University,Netherlands,70,18291,295
833,495,Paul Reuben Day,https://research.com/images/placeholder-scholar.svg,IBM (United States),United States,70,12697,155
834,500,Erik D. Demaine,https://s.research.com/images/0638310b6ac68e5f8f6247dd596ffa8af6d6e93e-65x65.jpeg,MIT,United States,70,17564,316
835,501,Ragunathan Rajkumar,https://s.research.com/images/383269a7a5790b6a9b4f7c78aa422f6e9f58cc57-65x65.jpeg,Carnegie Mellon University,United States,70,23655,216
836,494,Le Song,https://s.research.com/images/f28a2d90531ced2270f8352a33d616010dddcde5-65x65.jpeg,Georgia Institute of Technology,United States,70,17535,229
837,503,Mauricio G. C. Resende,https://s.research.com/images/7caa4fe4a9cb594c965d211f111f683958bb4815-65x65.jpeg,University of Washington,United States,70,22939,186
838,71,Xinbo Gao,https://s.research.com/images/7be55f4df14ed3f0a2e2c0ec84fa5b69e454f963-65x65.jpeg,Chongqing University of Posts and Telecommunications,China,70,18591,604
839,72,Heng Tao Shen,https://s.research.com/images/137fa1a703801fe3f9622e0ea5f9741f7843b886-65x65.jpeg,University of Electronic Science and Technology of China,China,70,19169,339
840,7,Thomas Stützle,https://s.research.com/images/c83cd9da556e4a5e6d94598b2f31f960a0abca30-65x65.jpeg,Université Libre de Bruxelles,Belgium,70,59459,268
841,504,Nikil Dutt,https://s.research.com/images/1c377de72f961ff4ad21fe041b336ed277ae3fe9-65x65.jpeg,University of California,Irvine,70,17692,504
842,505,David Kotz,https://s.research.com/images/e90ba9777b1424182e99dbd9b2363e79c77d1c77-65x65.jpeg,Dartmouth College,United States,70,22048,252
843,506,Steven M. Drucker,https://s.research.com/images/5f36327a712bee27172783518449a43d1b70b01e-65x65.jpeg,Microsoft (United States),United States,70,17169,200
844,507,Michael D. Ernst,https://s.research.com/images/36b73d53b012affc8e972457268673701356e9a2-65x65.jpeg,University of Washington,United States,70,22584,189
845,508,Yale N. Patt,https://s.research.com/images/809585d34f01e9985c86c7eff6823d51255b0097-65x65.gif,The University of Texas at Austin,United States,70,19319,194
846,4,Nei Kato,https://s.research.com/images/2cf8723104df03555e58333a6e40243ed938bbab-65x65.jpeg,Tohoku University,Japan,70,17682,403
847,509,Robert M. Haralick,https://s.research.com/images/94670441f7189041da8f6cc81258dc9009c93c18-65x65.jpeg,City University of New York,United States,70,62062,364
848,502,Youngdae Lee,https://research.com/images/placeholder-scholar.svg,LG (United States),United States,70,15085,474
849,517,Ben Y. Zhao,https://s.research.com/images/ece4fe22392ca4297e3323d4a9fa32ff81e37124-65x65.jpeg,University of Chicago,United States,70,32495,202
850,518,Saman Amarasinghe,https://s.research.com/images/e74ee3a76c507abdf6ab926d41715056cfa97554-65x65.jpeg,MIT,United States,70,23727,196
851,519,Wang-Chien Lee,https://s.research.com/images/3784d900271d9db57ab4bb7cf3d6032cf2129daf-65x65.jpeg,Pennsylvania State University,United States,70,16366,303
852,520,V. S. Subrahmanian,https://s.research.com/images/ccf19ef357ee3b86ade89ded98dd5d6072e69b89-65x65.jpeg,Dartmouth College,United States,70,19911,328
853,510,Deva Ramanan,https://s.research.com/images/6c84b72f085d88493cbb436f997aa850abe1e5ab-65x65.jpeg,Carnegie Mellon University,United States,70,58814,156
854,521,Kathleen R. McKeown,https://s.research.com/images/5abad571752584c01d9f328d170832bcafd0adcf-65x65.jpeg,Columbia University,United States,70,24164,279
855,33,Azzedine Boukerche,https://s.research.com/images/09715aacab5a29f5cdedb6b2024a7ce6ac275ebd-65x65.jpeg,University of Ottawa,Canada,70,19641,850
856,516,Viktor K. Prasanna,https://s.research.com/images/b3b44dd18cf26066b5438db3143ff49573d16042-65x65.jpeg,University of Southern California,United States,70,18971,629
857,515,Qiang Ji,https://s.research.com/images/659524ea632192db761aff462f313ca7438d0a67-65x65.jpeg,Rensselaer Polytechnic Institute,United States,70,19267,341
858,73,Changsheng Xu,https://s.research.com/images/a8a5acc92971e69246a8659a23ecb1b97a700e4f-65x65.jpeg,Chinese Academy of Sciences,China,70,18593,393
859,514,Meikang Qiu,https://s.research.com/images/c57fcf49d8a9b242c46a0b54dec50e65cef14a75-65x65.jpeg,Texas A&M University,United States,70,13544,334
860,513,Richard Socher,https://s.research.com/images/e3b2e4cdaafe7d83c3219706473e6504e7a4698b-65x65.jpeg,you.com,United States,70,103216,176
861,13,Michal Irani,https://s.research.com/images/6678aa436aef881ca53e7df26a611e02aa53fccf-65x65.jpeg,Weizmann Institute of Science,Israel,70,30268,115
862,512,Tsuhan Chen,https://s.research.com/images/17ab9d7b33215cbb5c6e40a0c2956d2222efd70a-65x65.jpeg,Cornell University,United States,70,18572,343
863,3,Minos Garofalakis,https://s.research.com/images/a78d326a01d86192a55428f36c477e09629d09c3-65x65.jpeg,Technical University of Crete,Greece,70,16761,185
864,511,M. Frans Kaashoek,https://s.research.com/images/401e82b8d249fdfe5a7be8e4ee09c2b6dd27ed00-65x65.png,MIT,United States,70,50086,143
865,50,Simon R. Arridge,https://s.research.com/images/a56062afc9220635eec6cc576ec188c8c90e840b-65x65.gif,University College London,United Kingdom,69,20665,337
866,74,Zhi-Quan Luo,https://s.research.com/images/74baddc89bae335c38e5d357242aaa852d7787fc-65x65.png,Chinese University of Hong Kong,Shenzhen,69,19618,236
867,523,Steven H. Low,https://s.research.com/images/3d4ad10631e17a769caa4bfaaa9d476775232742-65x65.jpeg,California Institute of Technology,United States,69,31250,216
868,15,Yang Xiang,https://s.research.com/images/54ba8ec9d0969fd959a4ad030e7e5b878c0d190a-65x65.jpeg,Swinburne University of Technology,Australia,69,16062,461
869,522,Bernardo A. Huberman,https://s.research.com/images/49d503a50a76260ee669eebe8614a75abb51b4e6-65x65.jpeg,CableLabs,United States,69,41784,198
870,34,Kerstin Dautenhahn,https://s.research.com/images/fa6b4ffed20443670c25ba9e8b76aa35cfc21797-65x65.jpeg,University of Waterloo,Canada,69,20937,312
871,27,Dario Floreano,https://s.research.com/images/ae7c32c9fde280b3ee0f48bdf3282628ae7abc6d-65x65.jpeg,École Polytechnique Fédérale de Lausanne,Switzerland,69,24368,279
872,524,Abigail Sellen,https://s.research.com/images/9d5bd8a069876190f74272f8a4f79f2fc281e37f-65x65.png,Microsoft (United States),United States,69,20151,185
873,525,Rajiv Gupta,https://s.research.com/images/b2b854d9d37cff81a0b84fb943d896842c7a128a-65x65.jpeg,University of California,Riverside,69,13539,310
874,30,Manfred Reichert,https://s.research.com/images/890d9372484b0beb24d01b920f0f4180e796993a-65x65.jpeg,University of Ulm,Germany,69,15520,398
875,75,Ying Wu,https://s.research.com/images/879f09e86f4d0f4a1dec1d193578f7b61f76d6cc-65x65.jpeg,Huazhong University of Science and Technology,China,69,19678,229
876,526,Pankaj K. Agarwal,https://s.research.com/images/ca0136182a111f776723721d81c70cda8e1cfc81-65x65.jpeg,Duke University,United States,69,17872,316
877,527,David L. Dill,https://s.research.com/images/51b071d66e1b35621bbba068ceb200dd5b7a6aee-65x65.gif,Stanford University,United States,69,37858,166
878,528,Jerry L. Prince,https://s.research.com/images/63ec90f1301007497d2ca5f0764882c6678841df-65x65.jpeg,Johns Hopkins University,United States,69,32019,453
879,3,Patricia Melin,https://s.research.com/images/224759a57418d107a2e420ec64d65f71ef89d5cc-65x65.jpeg,Instituto Tecnológico de Tijuana,Mexico,69,15561,539
880,14,Ron Kimmel,https://s.research.com/images/b637a27c8115ecddaa72958ad5083198eca567e5-65x65.png,Technion – Israel Institute of Technology,Israel,69,29412,280
881,8,Bart Baesens,https://s.research.com/images/c359d79e33429313fecbdb15f789d92db69e52e5-65x65.jpeg,KU Leuven,Belgium,69,18032,269
882,532,Jodi Forlizzi,https://s.research.com/images/92ffe2438bc6ac0fee86d39efb54f023abb36eb1-65x65.jpeg,Carnegie Mellon University,United States,69,19871,176
883,529,Norman I. Badler,https://s.research.com/images/d8daa95a14051af72a5de7794fc44a5d19a00d56-65x65.jpeg,University of Pennsylvania,United States,69,19053,263
884,531,Hui Xiong,https://s.research.com/images/2fd1d8fe9a7d9d3540105d1d3a3236a1d1acb272-65x65.jpeg,Rutgers,The State University of New Jersey,69,17590,342
885,530,Rob Fergus,https://s.research.com/images/3f2c945a9920305937c614c6da0c2faa74ae1e85-65x65.jpeg,New York University,United States,69,100508,115
886,533,Subhash Suri,https://s.research.com/images/1b1791ebacd0404ac238c926ca71cb2ae74e4b39-65x65.jpeg,University of California,Santa Barbara,69,17047,200
